observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,taxonID,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
13.04-points-52,13.04,13.04_L367,e_13.04,2019-08-12T13:18:27,2019-08-12T13:43:58,media,animal,,37346002.0,multidens,1,adult,,,ind_52_13.04_L367,,,,,,,,human,,,,,
13.04-points-53,13.04,13.04_L367,e_13.04,2019-08-12T13:18:27,2019-08-12T13:43:58,media,animal,,37346002.0,multidens,1,adult,,,ind_53_13.04_L367,,,,,,,,human,,,,,
13.04-points-54,13.04,13.04_L367,e_13.04,2019-08-12T13:18:34,2019-08-12T13:44:12,media,animal,,37346002.0,multidens,1,adult,,,ind_54_13.04_L367,,,,,,,,human,,,,,
13.04-points-55,13.04,13.04_L367,e_13.04,2019-08-12T13:18:34,2019-08-12T13:44:12,media,animal,,37346002.0,multidens,1,adult,,,ind_55_13.04_L367,,,,,,,,human,,,,,
13.04-points-56,13.04,13.04_L367,e_13.04,2019-08-12T13:18:34,2019-08-12T13:44:12,media,animal,,37346002.0,multidens,1,adult,,,ind_56_13.04_L367,,,,,,,,human,,,,,
13.04-points-57,13.04,13.04_L367,e_13.04,2019-08-12T13:18:34,2019-08-12T13:44:12,media,animal,,37346002.0,multidens,1,adult,,,ind_57_13.04_L367,,,,,,,,human,,,,,
13.04-points-58,13.04,13.04_L367,e_13.04,2019-08-12T13:18:34,2019-08-12T13:44:12,media,animal,,37346002.0,multidens,1,adult,,,ind_58_13.04_L367,,,,,,,,human,,,,,
13.04-points-59,13.04,13.04_L367,e_13.04,2019-08-12T13:18:34,2019-08-12T13:44:12,media,animal,,37346002.0,multidens,1,adult,,,ind_59_13.04_L367,,,,,,,,human,,,,,
13.04-points-60,13.04,13.04_L367,e_13.04,2019-08-12T13:19:29,2019-08-12T13:46:03,media,animal,,37346002.0,multidens,1,adult,,,ind_60_13.04_L367,,,,,,,,human,,,,,
13.04-points-61,13.04,13.04_L367,e_13.04,2019-08-12T13:19:29,2019-08-12T13:46:03,media,animal,,37346002.0,multidens,1,adult,,,ind_61_13.04_L367,,,,,,,,human,,,,,
13.04-points-62,13.04,13.04_L367,e_13.04,2019-08-12T13:19:29,2019-08-12T13:46:03,media,animal,,37346002.0,multidens,1,adult,,,ind_62_13.04_L367,,,,,,,,human,,,,,
13.04-points-63,13.04,13.04_L367,e_13.04,2019-08-12T13:19:29,2019-08-12T13:46:03,media,animal,,37346002.0,multidens,1,adult,,,ind_63_13.04_L367,,,,,,,,human,,,,,
13.04-points-64,13.04,13.04_L367,e_13.04,2019-08-12T13:19:29,2019-08-12T13:46:03,media,animal,,37346002.0,multidens,1,adult,,,ind_64_13.04_L367,,,,,,,,human,,,,,
13.04-points-65,13.04,13.04_L367,e_13.04,2019-08-12T13:19:29,2019-08-12T13:46:03,media,animal,,37346002.0,multidens,1,adult,,,ind_65_13.04_L367,,,,,,,,human,,,,,
13.04-points-66,13.04,13.04_L367,e_13.04,2019-08-12T13:19:29,2019-08-12T13:46:03,media,animal,,37346002.0,multidens,1,adult,,,ind_66_13.04_L367,,,,,,,,human,,,,,
13.04-points-67,13.04,13.04_L367,e_13.04,2019-08-12T13:19:29,2019-08-12T13:46:03,media,animal,,37346002.0,multidens,1,adult,,,ind_67_13.04_L367,,,,,,,,human,,,,,
13.04-points-68,13.04,13.04_L367,e_13.04,2019-08-12T13:20:42,2019-08-12T13:48:29,media,animal,,37353006.0,spinifer,1,adult,,,ind_68_13.04_L367,,,,,,,,human,,,,,
13.04-points-69,13.04,13.04_L367,e_13.04,2019-08-12T13:20:42,2019-08-12T13:48:29,media,animal,,37353006.0,spinifer,1,adult,,,ind_69_13.04_L367,,,,,,,,human,,,,,
13.04-points-70,13.04,13.04_L367,e_13.04,2019-08-12T13:27:53,2019-08-12T14:02:51,media,animal,,37390005.0,nebulosa,1,adult,,,ind_70_13.04_L367,,,,,,,,human,,,,,
13.04-points-71,13.04,13.04_L367,e_13.04,2019-08-12T13:43:37,2019-08-12T14:34:19,media,animal,,37346004.0,sebae,1,adult,,,ind_71_13.04_L367,,,,,,,,human,,,,,
13.04-points-72,13.04,13.04_L367,e_13.04,2019-08-12T13:49:34,2019-08-12T14:46:13,media,animal,,37017005.0,ravidus,1,adult,,,ind_72_13.04_L367,,,,,,,,human,,,,,
13.04-points-73,13.04,13.04_L367,e_13.04,2019-08-12T13:51:15,2019-08-12T14:49:35,media,animal,,37465089.0,filamentosus,1,adult,,,ind_73_13.04_L367,,,,,,,,human,,,,,
13.05-points-0,13.05,13.05_L373,e_13.05,2019-08-12T12:48:48,2019-08-12T12:49:48,media,animal,,37346002.0,multidens,1,adult,,,ind_0_13.05_L373,,,,,,,,human,,,,,
13.05-points-1,13.05,13.05_L373,e_13.05,2019-08-12T12:48:51,2019-08-12T12:49:55,media,animal,,37346019.0,typus,1,adult,,,ind_1_13.05_L373,,,,,,,,human,,,,,
13.05-points-2,13.05,13.05_L373,e_13.05,2019-08-12T12:49:08,2019-08-12T12:50:29,media,animal,,37346002.0,multidens,1,adult,,,ind_2_13.05_L373,,,,,,,,human,,,,,
13.05-points-3,13.05,13.05_L373,e_13.05,2019-08-12T12:49:08,2019-08-12T12:50:29,media,animal,,37346019.0,typus,1,adult,,,ind_3_13.05_L373,,,,,,,,human,,,,,
13.05-points-4,13.05,13.05_L373,e_13.05,2019-08-12T12:49:20,2019-08-12T12:50:51,media,animal,,37346002.0,multidens,1,adult,,,ind_4_13.05_L373,,,,,,,,human,,,,,
13.05-points-5,13.05,13.05_L373,e_13.05,2019-08-12T12:49:20,2019-08-12T12:50:51,media,animal,,37346002.0,multidens,1,adult,,,ind_5_13.05_L373,,,,,,,,human,,,,,
13.05-points-6,13.05,13.05_L373,e_13.05,2019-08-12T12:49:20,2019-08-12T12:50:51,media,animal,,37346019.0,typus,1,adult,,,ind_6_13.05_L373,,,,,,,,human,,,,,
13.05-points-7,13.05,13.05_L373,e_13.05,2019-08-12T12:49:20,2019-08-12T12:50:51,media,animal,,37346019.0,typus,1,adult,,,ind_7_13.05_L373,,,,,,,,human,,,,,
13.05-points-8,13.05,13.05_L373,e_13.05,2019-08-12T12:50:36,2019-08-12T12:53:25,media,animal,,37336001.0,naucrates,1,adult,,,ind_8_13.05_L373,,,,,,,,human,,,,,
13.05-points-9,13.05,13.05_L373,e_13.05,2019-08-12T12:50:36,2019-08-12T12:53:25,media,animal,,37018027.0,albimarginatus,1,adult,,,ind_9_13.05_L373,,,,,,,,human,,,,,
13.05-points-10,13.05,13.05_L373,e_13.05,2019-08-12T12:52:35,2019-08-12T12:57:21,media,animal,,37337014.0,nigrofasciata,1,adult,,,ind_10_13.05_L373,,,,,,,,human,,,,,
13.05-points-11,13.05,13.05_L373,e_13.05,2019-08-12T12:55:24,2019-08-12T13:02:59,media,animal,,37346019.0,typus,1,adult,,,ind_11_13.05_L373,,,,,,,,human,,,,,
13.05-points-12,13.05,13.05_L373,e_13.05,2019-08-12T12:55:38,2019-08-12T13:03:29,media,animal,,37351005.0,grandoculis,1,adult,,,ind_12_13.05_L373,,,,,,,,human,,,,,
13.05-points-13,13.05,13.05_L373,e_13.05,2019-08-12T12:58:35,2019-08-12T13:09:23,media,animal,,37311093.0,georgei,1,adult,,,ind_13_13.05_L373,,,,,,,,human,,,,,
13.05-points-14,13.05,13.05_L373,e_13.05,2019-08-12T12:58:35,2019-08-12T13:09:23,media,animal,,37311093.0,georgei,1,adult,,,ind_14_13.05_L373,,,,,,,,human,,,,,
13.05-points-15,13.05,13.05_L373,e_13.05,2019-08-12T12:58:35,2019-08-12T13:09:23,media,animal,,37311093.0,georgei,1,adult,,,ind_15_13.05_L373,,,,,,,,human,,,,,
13.05-points-16,13.05,13.05_L373,e_13.05,2019-08-12T12:58:35,2019-08-12T13:09:23,media,animal,,37311093.0,georgei,1,adult,,,ind_16_13.05_L373,,,,,,,,human,,,,,
13.05-points-17,13.05,13.05_L373,e_13.05,2019-08-12T12:58:35,2019-08-12T13:09:23,media,animal,,37311093.0,georgei,1,adult,,,ind_17_13.05_L373,,,,,,,,human,,,,,
13.05-points-18,13.05,13.05_L373,e_13.05,2019-08-12T12:58:35,2019-08-12T13:09:23,media,animal,,37311093.0,georgei,1,adult,,,ind_18_13.05_L373,,,,,,,,human,,,,,
13.05-points-19,13.05,13.05_L373,e_13.05,2019-08-12T12:59:02,2019-08-12T13:10:16,media,animal,,37351005.0,grandoculis,1,adult,,,ind_19_13.05_L373,,,,,,,,human,,,,,
13.05-points-20,13.05,13.05_L373,e_13.05,2019-08-12T12:59:04,2019-08-12T13:10:20,media,animal,,37365008.0,personifer,1,adult,,,ind_20_13.05_L373,,,,,,,,human,,,,,
13.05-points-21,13.05,13.05_L373,e_13.05,2019-08-12T13:02:41,2019-08-12T13:17:34,media,animal,,37018027.0,albimarginatus,1,adult,,,ind_21_13.05_L373,,,,,,,,human,,,,,
13.05-points-22,13.05,13.05_L373,e_13.05,2019-08-12T13:07:23,2019-08-12T13:26:59,media,animal,,37019001.0,lewini,1,adult,,,ind_22_13.05_L373,,,,,,,,human,,,,,
13.05-points-23,13.05,13.05_L373,e_13.05,2019-08-12T13:12:34,2019-08-12T13:37:20,media,animal,,37337025.0,dumerili,1,adult,,,ind_23_13.05_L373,,,,,,,,human,,,,,
13.05-points-24,13.05,13.05_L373,e_13.05,2019-08-12T13:14:58,2019-08-12T13:42:08,media,animal,,37019001.0,lewini,1,adult,,,ind_24_13.05_L373,,,,,,,,human,,,,,
13.05-points-25,13.05,13.05_L373,e_13.05,2019-08-12T13:20:57,2019-08-12T13:54:07,media,animal,,37351022.0,euanus,1,adult,,,ind_25_13.05_L373,,,,,,,,human,,,,,
13.05-points-26,13.05,13.05_L373,e_13.05,2019-08-12T13:22:13,2019-08-12T13:56:39,media,animal,,37351022.0,euanus,1,adult,,,ind_26_13.05_L373,,,,,,,,human,,,,,
13.05-points-27,13.05,13.05_L373,e_13.05,2019-08-12T13:25:44,2019-08-12T14:03:40,media,animal,,37351022.0,euanus,1,adult,,,ind_27_13.05_L373,,,,,,,,human,,,,,
13.05-points-28,13.05,13.05_L373,e_13.05,2019-08-12T13:34:09,2019-08-12T14:20:30,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_28_13.05_L373,,,,,,,,human,,,,,
13.05-points-29,13.05,13.05_L373,e_13.05,2019-08-12T13:43:16,2019-08-12T14:38:44,media,animal,,37465014.0,fraenatum,1,adult,,,ind_29_13.05_L373,,,,,,,,human,,,,,
13.05-points-30,13.05,13.05_L373,e_13.05,2019-08-12T13:47:01,2019-08-12T14:46:14,media,animal,,37384161.0,cyanolaemus,1,adult,,,ind_30_13.05_L373,,,,,,,,human,,,,,
13.06-points-0,13.06,13.06_L375,e_13.06,2019-08-12T12:42:42,2019-08-12T12:43:07,media,animal,,37018022.0,cuvier,1,adult,,,ind_0_13.06_L375,,,,,,,,human,,,,,
13.06-points-1,13.06,13.06_L375,e_13.06,2019-08-12T12:43:57,2019-08-12T12:45:37,media,animal,,37346002.0,multidens,1,adult,,,ind_1_13.06_L375,,,,,,,,human,,,,,
13.06-points-2,13.06,13.06_L375,e_13.06,2019-08-12T12:44:02,2019-08-12T12:45:48,media,animal,,37346002.0,multidens,1,adult,,,ind_2_13.06_L375,,,,,,,,human,,,,,
13.06-points-3,13.06,13.06_L375,e_13.06,2019-08-12T12:44:09,2019-08-12T12:46:02,media,animal,,37346002.0,multidens,1,adult,,,ind_3_13.06_L375,,,,,,,,human,,,,,
13.06-points-4,13.06,13.06_L375,e_13.06,2019-08-12T12:44:09,2019-08-12T12:46:02,media,animal,,37346002.0,multidens,1,adult,,,ind_4_13.06_L375,,,,,,,,human,,,,,
13.06-points-5,13.06,13.06_L375,e_13.06,2019-08-12T12:44:09,2019-08-12T12:46:02,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_5_13.06_L375,,,,,,,,human,,,,,
13.06-points-6,13.06,13.06_L375,e_13.06,2019-08-12T12:44:40,2019-08-12T12:47:03,media,animal,,37346002.0,multidens,1,adult,,,ind_6_13.06_L375,,,,,,,,human,,,,,
13.06-points-7,13.06,13.06_L375,e_13.06,2019-08-12T12:44:40,2019-08-12T12:47:03,media,animal,,37346002.0,multidens,1,adult,,,ind_7_13.06_L375,,,,,,,,human,,,,,
13.06-points-8,13.06,13.06_L375,e_13.06,2019-08-12T12:45:35,2019-08-12T12:48:53,media,animal,,37346002.0,multidens,1,adult,,,ind_8_13.06_L375,,,,,,,,human,,,,,
13.06-points-9,13.06,13.06_L375,e_13.06,2019-08-12T12:45:35,2019-08-12T12:48:53,media,animal,,37346002.0,multidens,1,adult,,,ind_9_13.06_L375,,,,,,,,human,,,,,
13.06-points-10,13.06,13.06_L375,e_13.06,2019-08-12T12:45:54,2019-08-12T12:49:30,media,animal,,37346002.0,multidens,1,adult,,,ind_10_13.06_L375,,,,,,,,human,,,,,
13.06-points-11,13.06,13.06_L375,e_13.06,2019-08-12T12:45:54,2019-08-12T12:49:30,media,animal,,37346002.0,multidens,1,adult,,,ind_11_13.06_L375,,,,,,,,human,,,,,
13.06-points-12,13.06,13.06_L375,e_13.06,2019-08-12T12:45:54,2019-08-12T12:49:30,media,animal,,37346002.0,multidens,1,adult,,,ind_12_13.06_L375,,,,,,,,human,,,,,
13.06-points-13,13.06,13.06_L375,e_13.06,2019-08-12T12:46:17,2019-08-12T12:50:16,media,animal,,37346002.0,multidens,1,adult,,,ind_13_13.06_L375,,,,,,,,human,,,,,
13.06-points-14,13.06,13.06_L375,e_13.06,2019-08-12T12:46:17,2019-08-12T12:50:16,media,animal,,37346002.0,multidens,1,adult,,,ind_14_13.06_L375,,,,,,,,human,,,,,
13.06-points-15,13.06,13.06_L375,e_13.06,2019-08-12T12:46:17,2019-08-12T12:50:16,media,animal,,37346002.0,multidens,1,adult,,,ind_15_13.06_L375,,,,,,,,human,,,,,
13.06-points-16,13.06,13.06_L375,e_13.06,2019-08-12T12:46:25,2019-08-12T12:50:33,media,animal,,37346002.0,multidens,1,adult,,,ind_16_13.06_L375,,,,,,,,human,,,,,
13.06-points-17,13.06,13.06_L375,e_13.06,2019-08-12T12:46:25,2019-08-12T12:50:33,media,animal,,37346002.0,multidens,1,adult,,,ind_17_13.06_L375,,,,,,,,human,,,,,
13.06-points-18,13.06,13.06_L375,e_13.06,2019-08-12T12:46:25,2019-08-12T12:50:33,media,animal,,37346002.0,multidens,1,adult,,,ind_18_13.06_L375,,,,,,,,human,,,,,
13.06-points-19,13.06,13.06_L375,e_13.06,2019-08-12T12:46:25,2019-08-12T12:50:33,media,animal,,37346002.0,multidens,1,adult,,,ind_19_13.06_L375,,,,,,,,human,,,,,
13.06-points-20,13.06,13.06_L375,e_13.06,2019-08-12T12:46:41,2019-08-12T12:51:05,media,animal,,37346002.0,multidens,1,adult,,,ind_20_13.06_L375,,,,,,,,human,,,,,
13.06-points-21,13.06,13.06_L375,e_13.06,2019-08-12T12:46:41,2019-08-12T12:51:05,media,animal,,37346002.0,multidens,1,adult,,,ind_21_13.06_L375,,,,,,,,human,,,,,
13.06-points-22,13.06,13.06_L375,e_13.06,2019-08-12T12:46:41,2019-08-12T12:51:05,media,animal,,37346002.0,multidens,1,adult,,,ind_22_13.06_L375,,,,,,,,human,,,,,
13.06-points-23,13.06,13.06_L375,e_13.06,2019-08-12T12:46:41,2019-08-12T12:51:05,media,animal,,37346002.0,multidens,1,adult,,,ind_23_13.06_L375,,,,,,,,human,,,,,
13.06-points-24,13.06,13.06_L375,e_13.06,2019-08-12T13:05:37,2019-08-12T13:28:57,media,animal,,37346002.0,multidens,1,adult,,,ind_24_13.06_L375,,,,,,,,human,,,,,
13.06-points-25,13.06,13.06_L375,e_13.06,2019-08-12T13:05:57,2019-08-12T13:29:37,media,animal,,37465089.0,filamentosus,1,adult,,,ind_25_13.06_L375,,,,,,,,human,,,,,
13.06-points-26,13.06,13.06_L375,e_13.06,2019-08-12T13:09:45,2019-08-12T13:37:14,media,animal,,37337014.0,nigrofasciata,1,adult,,,ind_26_13.06_L375,,,,,,,,human,,,,,
13.06-points-27,13.06,13.06_L375,e_13.06,2019-08-12T13:18:45,2019-08-12T13:55:13,media,animal,,37337025.0,dumerili,1,adult,,,ind_27_13.06_L375,,,,,,,,human,,,,,
13.06-points-28,13.06,13.06_L375,e_13.06,2019-08-12T13:26:38,2019-08-12T14:10:59,media,animal,,37337025.0,dumerili,1,adult,,,ind_28_13.06_L375,,,,,,,,human,,,,,
13.08-points-0,13.08,13.08_L372,e_13.08,2019-08-12T13:01:15,2019-08-12T13:03:32,media,animal,,37353006.0,spinifer,1,adult,,,ind_0_13.08_L372,,,,,,,,human,,,,,
13.08-points-1,13.08,13.08_L372,e_13.08,2019-08-12T13:01:17,2019-08-12T13:03:35,media,animal,,37346002.0,multidens,1,adult,,,ind_1_13.08_L372,,,,,,,,human,,,,,
13.08-points-2,13.08,13.08_L372,e_13.08,2019-08-12T13:01:39,2019-08-12T13:04:19,media,animal,,37346002.0,multidens,1,adult,,,ind_2_13.08_L372,,,,,,,,human,,,,,
13.08-points-3,13.08,13.08_L372,e_13.08,2019-08-12T13:01:39,2019-08-12T13:04:19,media,animal,,37346002.0,multidens,1,adult,,,ind_3_13.08_L372,,,,,,,,human,,,,,
13.08-points-4,13.08,13.08_L372,e_13.08,2019-08-12T13:01:39,2019-08-12T13:04:19,media,animal,,37346002.0,multidens,1,adult,,,ind_4_13.08_L372,,,,,,,,human,,,,,
13.08-points-5,13.08,13.08_L372,e_13.08,2019-08-12T13:01:58,2019-08-12T13:04:58,media,animal,,37346002.0,multidens,1,adult,,,ind_5_13.08_L372,,,,,,,,human,,,,,
13.08-points-6,13.08,13.08_L372,e_13.08,2019-08-12T13:01:58,2019-08-12T13:04:58,media,animal,,37346002.0,multidens,1,adult,,,ind_6_13.08_L372,,,,,,,,human,,,,,
13.08-points-7,13.08,13.08_L372,e_13.08,2019-08-12T13:01:58,2019-08-12T13:04:58,media,animal,,37346002.0,multidens,1,adult,,,ind_7_13.08_L372,,,,,,,,human,,,,,
13.08-points-8,13.08,13.08_L372,e_13.08,2019-08-12T13:02:03,2019-08-12T13:05:07,media,animal,,37346002.0,multidens,1,adult,,,ind_8_13.08_L372,,,,,,,,human,,,,,
13.08-points-9,13.08,13.08_L372,e_13.08,2019-08-12T13:02:03,2019-08-12T13:05:07,media,animal,,37346002.0,multidens,1,adult,,,ind_9_13.08_L372,,,,,,,,human,,,,,
13.08-points-10,13.08,13.08_L372,e_13.08,2019-08-12T13:02:03,2019-08-12T13:05:07,media,animal,,37346002.0,multidens,1,adult,,,ind_10_13.08_L372,,,,,,,,human,,,,,
13.08-points-11,13.08,13.08_L372,e_13.08,2019-08-12T13:02:03,2019-08-12T13:05:07,media,animal,,37346002.0,multidens,1,adult,,,ind_11_13.08_L372,,,,,,,,human,,,,,
13.08-points-12,13.08,13.08_L372,e_13.08,2019-08-12T13:02:33,2019-08-12T13:06:08,media,animal,,37337021.0,caeruleopinnatus,1,adult,,,ind_12_13.08_L372,,,,,,,,human,,,,,
13.08-points-13,13.08,13.08_L372,e_13.08,2019-08-12T13:03:17,2019-08-12T13:07:35,media,animal,,37346002.0,multidens,1,adult,,,ind_13_13.08_L372,,,,,,,,human,,,,,
13.08-points-14,13.08,13.08_L372,e_13.08,2019-08-12T13:03:17,2019-08-12T13:07:35,media,animal,,37346002.0,multidens,1,adult,,,ind_14_13.08_L372,,,,,,,,human,,,,,
13.08-points-15,13.08,13.08_L372,e_13.08,2019-08-12T13:03:17,2019-08-12T13:07:35,media,animal,,37346002.0,multidens,1,adult,,,ind_15_13.08_L372,,,,,,,,human,,,,,
13.08-points-16,13.08,13.08_L372,e_13.08,2019-08-12T13:03:17,2019-08-12T13:07:35,media,animal,,37346002.0,multidens,1,adult,,,ind_16_13.08_L372,,,,,,,,human,,,,,
13.08-points-17,13.08,13.08_L372,e_13.08,2019-08-12T13:03:17,2019-08-12T13:07:35,media,animal,,37346002.0,multidens,1,adult,,,ind_17_13.08_L372,,,,,,,,human,,,,,
13.08-points-18,13.08,13.08_L372,e_13.08,2019-08-12T13:03:21,2019-08-12T13:07:44,media,animal,,37346002.0,multidens,1,adult,,,ind_18_13.08_L372,,,,,,,,human,,,,,
13.08-points-19,13.08,13.08_L372,e_13.08,2019-08-12T13:03:21,2019-08-12T13:07:44,media,animal,,37346002.0,multidens,1,adult,,,ind_19_13.08_L372,,,,,,,,human,,,,,
13.08-points-20,13.08,13.08_L372,e_13.08,2019-08-12T13:03:21,2019-08-12T13:07:44,media,animal,,37346002.0,multidens,1,adult,,,ind_20_13.08_L372,,,,,,,,human,,,,,
13.08-points-21,13.08,13.08_L372,e_13.08,2019-08-12T13:03:21,2019-08-12T13:07:44,media,animal,,37346002.0,multidens,1,adult,,,ind_21_13.08_L372,,,,,,,,human,,,,,
13.08-points-22,13.08,13.08_L372,e_13.08,2019-08-12T13:03:21,2019-08-12T13:07:44,media,animal,,37346002.0,multidens,1,adult,,,ind_22_13.08_L372,,,,,,,,human,,,,,
13.08-points-23,13.08,13.08_L372,e_13.08,2019-08-12T13:03:21,2019-08-12T13:07:44,media,animal,,37351005.0,grandoculis,1,adult,,,ind_23_13.08_L372,,,,,,,,human,,,,,
13.08-points-24,13.08,13.08_L372,e_13.08,2019-08-12T13:03:28,2019-08-12T13:07:57,media,animal,,37351022.0,euanus,1,adult,,,ind_24_13.08_L372,,,,,,,,human,,,,,
13.08-points-25,13.08,13.08_L372,e_13.08,2019-08-12T13:03:28,2019-08-12T13:07:57,media,animal,,37351005.0,grandoculis,1,adult,,,ind_25_13.08_L372,,,,,,,,human,,,,,
13.08-points-26,13.08,13.08_L372,e_13.08,2019-08-12T13:03:30,2019-08-12T13:08:01,media,animal,,37351005.0,grandoculis,1,adult,,,ind_26_13.08_L372,,,,,,,,human,,,,,
13.08-points-27,13.08,13.08_L372,e_13.08,2019-08-12T13:03:30,2019-08-12T13:08:01,media,animal,,37351005.0,grandoculis,1,adult,,,ind_27_13.08_L372,,,,,,,,human,,,,,
13.08-points-28,13.08,13.08_L372,e_13.08,2019-08-12T13:03:40,2019-08-12T13:08:21,media,animal,,37351005.0,grandoculis,1,adult,,,ind_28_13.08_L372,,,,,,,,human,,,,,
13.08-points-29,13.08,13.08_L372,e_13.08,2019-08-12T13:03:40,2019-08-12T13:08:21,media,animal,,37351005.0,grandoculis,1,adult,,,ind_29_13.08_L372,,,,,,,,human,,,,,
13.08-points-30,13.08,13.08_L372,e_13.08,2019-08-12T13:03:40,2019-08-12T13:08:21,media,animal,,37351005.0,grandoculis,1,adult,,,ind_30_13.08_L372,,,,,,,,human,,,,,
13.08-points-31,13.08,13.08_L372,e_13.08,2019-08-12T13:04:02,2019-08-12T13:09:05,media,animal,,37337021.0,caeruleopinnatus,1,adult,,,ind_31_13.08_L372,,,,,,,,human,,,,,
13.08-points-32,13.08,13.08_L372,e_13.08,2019-08-12T13:06:06,2019-08-12T13:13:13,media,animal,,37337025.0,dumerili,1,adult,,,ind_32_13.08_L372,,,,,,,,human,,,,,
13.08-points-33,13.08,13.08_L372,e_13.08,2019-08-12T13:07:23,2019-08-12T13:15:48,media,animal,,37346002.0,multidens,1,adult,,,ind_33_13.08_L372,,,,,,,,human,,,,,
13.08-points-34,13.08,13.08_L372,e_13.08,2019-08-12T13:07:23,2019-08-12T13:15:48,media,animal,,37346002.0,multidens,1,adult,,,ind_34_13.08_L372,,,,,,,,human,,,,,
13.08-points-35,13.08,13.08_L372,e_13.08,2019-08-12T13:07:23,2019-08-12T13:15:48,media,animal,,37346002.0,multidens,1,adult,,,ind_35_13.08_L372,,,,,,,,human,,,,,
13.08-points-36,13.08,13.08_L372,e_13.08,2019-08-12T13:07:23,2019-08-12T13:15:48,media,animal,,37346002.0,multidens,1,adult,,,ind_36_13.08_L372,,,,,,,,human,,,,,
13.08-points-37,13.08,13.08_L372,e_13.08,2019-08-12T13:07:23,2019-08-12T13:15:48,media,animal,,37346002.0,multidens,1,adult,,,ind_37_13.08_L372,,,,,,,,human,,,,,
13.08-points-38,13.08,13.08_L372,e_13.08,2019-08-12T13:07:47,2019-08-12T13:16:35,media,animal,,37351022.0,euanus,1,adult,,,ind_38_13.08_L372,,,,,,,,human,,,,,
13.08-points-39,13.08,13.08_L372,e_13.08,2019-08-12T13:10:54,2019-08-12T13:22:49,media,animal,,37346002.0,multidens,1,adult,,,ind_39_13.08_L372,,,,,,,,human,,,,,
13.08-points-40,13.08,13.08_L372,e_13.08,2019-08-12T13:11:18,2019-08-12T13:23:37,media,animal,,37346002.0,multidens,1,adult,,,ind_40_13.08_L372,,,,,,,,human,,,,,
13.08-points-41,13.08,13.08_L372,e_13.08,2019-08-12T13:11:18,2019-08-12T13:23:37,media,animal,,37346002.0,multidens,1,adult,,,ind_41_13.08_L372,,,,,,,,human,,,,,
13.08-points-42,13.08,13.08_L372,e_13.08,2019-08-12T13:11:18,2019-08-12T13:23:37,media,animal,,37346002.0,multidens,1,adult,,,ind_42_13.08_L372,,,,,,,,human,,,,,
13.08-points-43,13.08,13.08_L372,e_13.08,2019-08-12T13:11:18,2019-08-12T13:23:37,media,animal,,37346002.0,multidens,1,adult,,,ind_43_13.08_L372,,,,,,,,human,,,,,
13.08-points-44,13.08,13.08_L372,e_13.08,2019-08-12T13:11:18,2019-08-12T13:23:37,media,animal,,37346002.0,multidens,1,adult,,,ind_44_13.08_L372,,,,,,,,human,,,,,
13.08-points-45,13.08,13.08_L372,e_13.08,2019-08-12T13:17:57,2019-08-12T13:36:55,media,animal,,37346002.0,multidens,1,adult,,,ind_45_13.08_L372,,,,,,,,human,,,,,
13.08-points-46,13.08,13.08_L372,e_13.08,2019-08-12T13:17:57,2019-08-12T13:36:55,media,animal,,37346002.0,multidens,1,adult,,,ind_46_13.08_L372,,,,,,,,human,,,,,
13.08-points-47,13.08,13.08_L372,e_13.08,2019-08-12T13:17:57,2019-08-12T13:36:55,media,animal,,37346002.0,multidens,1,adult,,,ind_47_13.08_L372,,,,,,,,human,,,,,
13.08-points-48,13.08,13.08_L372,e_13.08,2019-08-12T13:17:57,2019-08-12T13:36:55,media,animal,,37346002.0,multidens,1,adult,,,ind_48_13.08_L372,,,,,,,,human,,,,,
13.08-points-49,13.08,13.08_L372,e_13.08,2019-08-12T13:17:57,2019-08-12T13:36:55,media,animal,,37346002.0,multidens,1,adult,,,ind_49_13.08_L372,,,,,,,,human,,,,,
13.08-points-50,13.08,13.08_L372,e_13.08,2019-08-12T13:17:57,2019-08-12T13:36:55,media,animal,,37346002.0,multidens,1,adult,,,ind_50_13.08_L372,,,,,,,,human,,,,,
13.08-points-51,13.08,13.08_L372,e_13.08,2019-08-12T13:17:57,2019-08-12T13:36:55,media,animal,,37346002.0,multidens,1,adult,,,ind_51_13.08_L372,,,,,,,,human,,,,,
13.08-points-52,13.08,13.08_L372,e_13.08,2019-08-12T13:36:57,2019-08-12T14:14:55,media,animal,,37337011.0,chrysophrys,1,adult,,,ind_52_13.08_L372,,,,,,,,human,,,,,
13.08-points-53,13.08,13.08_L372,e_13.08,2019-08-12T13:44:01,2019-08-12T14:29:05,media,animal,,37018007.0,plumbeus,1,adult,,,ind_53_13.08_L372,,,,,,,,human,,,,,
14.01-points-0,14.01,14.01_L372,e_14.01,2019-08-12T14:50:17,2019-08-12T14:50:43,media,animal,,37365008.0,personifer,1,adult,,,ind_0_14.01_L372,,,,,,,,human,,,,,
